,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,is_floor_under,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,has_parking,zip_codes_count,hosts_distribution_per_zip_code,average_reviews_per_month_per_code,price_per_m2,buy_for_rent_ratio,buy_price
0,64.0,75.0,2.0,1.0,3.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.3598468931690211,85000
1,70.0,75.0,3.0,1.0,4.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.3706837055012578,129900
2,103.0,75.0,4.0,2.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.4580671015428457,171900
3,65.0,75.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.3222610592871295,109000
4,72.0,75.0,2.0,1.0,3.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.3907206625553799,139000
5,75.0,75.0,3.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.3923904089765567,140000
6,108.0,75.0,2.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.5985370310593668,260000
7,123.0,75.0,3.0,2.0,7.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.6474281065091623,298000
9,98.0,75.0,2.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.5941601606311447,257000
10,122.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.6280809064498657,280000
11,85.0,75.0,2.0,1.0,7.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3676571159706531,131400
12,110.0,75.0,4.0,2.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.455741633338622,175000
13,123.0,75.0,3.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4929450319785096,195000
14,109.0,75.0,3.0,2.0,3.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.5192911369859964,205000
15,64.0,75.0,3.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.3117145061846297,72000
16,70.0,75.0,3.0,1.0,2.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.4385395258577879,108000
18,65.0,75.0,3.0,1.0,1.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4070489498246516,150000
19,71.0,75.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4048605146105406,149000
20,70.0,75.0,3.0,1.0,3.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3753166392200417,135000
21,56.0,75.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2948916451014613,100000
22,72.0,75.0,3.0,1.0,1.0,1.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2828552514238506,95000
23,56.0,75.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.306928038779072,105000
24,79.0,75.0,3.0,1.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4311217371798729,162000
25,56.0,75.0,3.0,1.0,3.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3397545669907374,119000
27,79.0,75.0,4.0,1.0,4.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.3706837055012578,129900
29,55.0,75.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3167759972425716,109000
30,50.0,75.0,2.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.306928038779072,105000
31,97.0,75.0,2.0,2.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.5055055055055054,266122
32,93.0,75.0,2.0,2.0,7.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4568204568204568,228273
33,106.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4873054873054873,251569
34,103.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4663754663754663,235402
35,103.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,235172
36,103.0,75.0,3.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4672854672854672,236227
37,114.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4914004914004913,254710
38,103.0,75.0,3.0,2.0,6.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4668304668304668,235718
39,106.0,75.0,3.0,2.0,4.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4932204932204931,256115
40,113.0,75.0,3.0,2.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.5005005005005004,261989
41,115.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.5146055146055145,273353
42,129.0,75.0,3.0,2.0,7.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.5432705432705432,297621
43,115.0,75.0,3.0,2.0,6.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.5223405223405223,279778
44,103.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,235293
45,105.0,75.0,2.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4627354627354627,232695
46,105.0,75.0,3.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4668304668304668,235815
47,106.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4859404859404859,250356
48,105.0,75.0,3.0,2.0,6.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,235305
49,105.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,234990
50,103.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4668304668304668,235815
51,103.0,75.0,3.0,2.0,4.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4672854672854672,236227
52,105.0,75.0,3.0,2.0,4.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,234990
53,103.0,75.0,3.0,2.0,4.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,235293
54,114.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4895804895804895,253291
55,103.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,235172
56,106.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4891254891254891,252891
57,105.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4672854672854672,236154
58,103.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4672854672854672,236227
59,98.0,75.0,2.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4568204568204568,228208
60,105.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4663754663754663,235402
61,103.0,75.0,3.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4654654654654654,234927
62,45.0,75.0,2.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2576882464615738,85000
66,54.0,75.0,3.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2751957281744621,91957
67,85.0,75.0,4.0,2.0,2.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4168969082881513,155000
68,126.0,75.0,4.0,2.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.5164255164255164,275000
69,108.0,75.0,3.0,2.0,4.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.4714250729122604,179000
70,80.0,75.0,3.0,1.0,3.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.4441525480330387,165000
71,80.0,75.0,2.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.2877529665828083,95000
72,51.0,75.0,2.0,1.0,3.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2691775313356567,89500
73,112.0,75.0,3.0,2.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.5332605332605332,289000
74,110.0,75.0,3.0,2.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.5164255164255164,275000
75,112.0,75.0,3.0,2.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.5446355446355446,299000
76,109.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4404404404404404,216278
77,107.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4277004277004276,207503
78,76.0,75.0,2.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.3594503594503594,162793
79,105.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4245154245154244,204999
80,109.0,75.0,3.0,2.0,4.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4468104468104468,220879
81,108.0,75.0,3.0,2.0,4.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4431704431704431,218258
82,109.0,75.0,3.0,2.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4613704613704613,231855
83,76.0,75.0,2.0,2.0,4.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.3608153608153608,163397
84,76.0,75.0,2.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.3562653562653562,160759
85,108.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4413504413504413,217169
86,76.0,75.0,2.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.3635453635453635,165208
87,109.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4449904449904449,219775
88,108.0,75.0,3.0,2.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4600054600054599,230817
89,108.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4368004368004368,213722
90,107.0,75.0,3.0,2.0,6.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4572754572754572,228629
91,76.0,75.0,2.0,2.0,6.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.3699153699153699,169021
92,109.0,75.0,3.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4495404495404495,223022
93,108.0,75.0,3.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4454454454454454,220072
94,115.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.464100464100464,233789
95,115.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4600054600054599,230789
96,117.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4777504777504777,244171
97,117.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4768404768404768,243468
98,117.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4786604786604786,244798
99,118.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4445354445354445,219235
100,115.0,75.0,3.0,2.0,5.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4759304759304759,242789
101,58.0,75.0,3.0,1.0,2.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2576882464615738,85000
102,65.0,75.0,3.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.3911711450160059,94000
103,65.0,75.0,2.0,1.0,2.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.4454155811412723,110000
104,68.0,75.0,3.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.3705429791655524,88000
105,125.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.5186591457443142,210000
106,92.0,75.0,3.0,1.0,6.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.4341340695059776,159900
107,65.0,75.0,2.0,1.0,3.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3107578004037663,106500
108,102.0,75.0,3.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3589033751142089,127500
109,80.0,75.0,3.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.5356195186536746,220000
110,16.0,75.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3282652821166545,114000
111,115.0,75.0,4.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4743433326585658,184900
112,55.0,75.0,2.0,1.0,3.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2850436866379617,96000
113,100.0,75.0,3.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4727020062479825,184000
114,70.0,75.0,2.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.5186591457443142,210000
116,64.0,75.0,3.0,1.0,5.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.3100162521984994,104000
117,59.0,75.0,3.0,1.0,2.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.2749515773537858,90000
118,90.0,75.0,3.0,2.0,2.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.5014805084934435,195000
119,60.0,75.0,2.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3578091575071535,126900
120,58.0,75.0,2.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3375661317766264,118000
121,68.0,75.0,2.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.4349514988045673,164000
122,49.0,75.0,2.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3966538825576242,145000
124,98.0,75.0,3.0,2.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.5055055055055054,266122
125,97.0,75.0,3.0,2.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.5005005005005004,261989
126,99.0,75.0,3.0,2.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4873054873054873,251569
127,91.0,75.0,2.0,2.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4568204568204568,228208
128,90.0,75.0,3.0,2.0,2.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4522704522704522,225000
129,89.0,75.0,3.0,2.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4659204659204659,235000
130,133.0,75.0,2.0,1.0,6.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.6045552278981722,264000
131,60.0,75.0,3.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2905147746732393,98260
132,133.0,75.0,3.0,3.0,7.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.5164255164255164,275000
133,125.0,75.0,3.0,3.0,7.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.5164255164255164,275000
134,121.0,75.0,3.0,2.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.5985370310593668,260000
135,66.0,75.0,3.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.4286074460038658,104900
136,74.0,75.0,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.4117993108664593,100000
139,97.0,75.0,2.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.4313404313404313,210000
141,151.0,75.0,3.0,2.0,6.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.6474281065091623,314000
142,69.0,75.0,3.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.4354835012873503,107000
144,43.0,75.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.254952702443935,84000
146,64.0,75.0,2.0,1.0,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.2948916451014613,99950
147,98.0,75.0,3.0,2.0,7.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.6351933208957266,284900
148,58.0,75.0,3.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.2552552552552552,105000
149,61.0,75.0,3.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.2452452452452452,100000
150,56.0,75.0,3.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.2452452452452452,100000
151,56.0,75.0,3.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.2452452452452452,100000
153,90.0,75.0,2.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.434070434070434,212000
154,90.0,75.0,2.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,94,0.2553191489361702,21.619672131147546,2197.8,0.4386204386204386,215000
155,132.0,75.0,4.0,2.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,94,0.2553191489361702,21.619672131147546,2197.8,0.5164255164255164,275000
156,95.0,75.0,2.0,2.0,5.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,94,0.2553191489361702,21.619672131147546,1308.89,0.6474281065091623,184000
157,178.0,75.0,4.0,2.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,94,0.2553191489361702,21.619672131147546,1827.79,0.6474281065091623,299990
158,59.0,75.0,2.0,1.0,2.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,94,0.2553191489361702,21.619672131147546,1827.79,0.3353776965625153,117000
159,100.0,75.0,4.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.4441525480330387,165000
160,90.0,75.0,4.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.4441525480330387,165000
161,82.0,75.0,3.0,1.0,2.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,109,0.2018348623853211,25.850704225352118,1796.68,0.4402564730502927,163000
